,android_avg_rating,android_total_ratings,android_ratings_1,android_ratings_2,android_ratings_3,android_ratings_4,android_ratings_5,ios_current_ratings,ios_all_ratings
2016-07-27 13:40:00,3.9,1709323,252016,90117,156449,228179,982562,17296.0,118141
2016-07-27 13:50:00,3.9,1709323,252016,90117,156449,228179,982562,17296.0,118141
2016-07-27 14:00:00,3.9,1709323,252016,90117,156449,228179,982562,17296.0,118141
2016-07-27 14:10:00,3.9,1709323,252016,90117,156449,228179,982562,17296.0,118141
2016-07-27 14:20:00,3.9,1709323,252016,90117,156449,228179,982562,17296.0,118141
2016-07-27 14:30:00,3.9,1709323,252016,90117,156449,228179,982562,17296.0,118141
2016-07-27 14:40:00,3.9,1709323,252016,90117,156449,228179,982562,17296.0,118141
2016-07-27 14:50:00,3.9,1709323,252016,90117,156449,228179,982562,17296.0,118141
2016-07-27 15:00:00,3.9,1709323,252016,90117,156449,228179,982562,17620.0,118141
2016-07-27 15:10:00,3.9,1709323,252016,90117,156449,228179,982562,17620.0,118141
2016-07-27 15:20:00,3.9,1709323,252016,90117,156449,228179,982562,17620.0,118437
2016-07-27 15:30:00,3.9,1709323,252016,90117,156449,228179,982562,17620.0,118437
2016-07-27 15:40:00,3.9,1709323,252016,90117,156449,228179,982562,17620.0,118437
2016-07-27 15:50:00,3.9,1709323,252016,90117,156449,228179,982562,17620.0,118437
2016-07-27 16:00:00,3.9,1709323,252016,90117,156449,228179,982562,17620.0,118437
2016-07-27 16:10:00,3.9,1709323,252016,90117,156449,228179,982562,17620.0,118437
2016-07-27 16:20:00,3.9,1709323,252016,90117,156449,228179,982562,17620.0,118437
2016-07-27 16:30:00,3.9,1709323,252016,90117,156449,228179,982562,17620.0,118437
2016-07-27 16:40:00,3.9,1709323,252016,90117,156449,228179,982562,17620.0,118437
2016-07-27 16:50:00,3.9,1709323,252016,90117,156449,228179,982562,17620.0,118437
2016-07-27 17:00:00,3.9,1709323,252016,90117,156449,228179,982562,17620.0,118437
2016-07-27 17:10:00,3.9,1718214,253033,90477,157218,229429,988057,17620.0,118437
2016-07-27 17:20:00,3.9,1718214,253033,90477,157218,229429,988057,17620.0,118437
2016-07-27 17:30:00,3.9,1718214,253033,90477,157218,229429,988057,17620.0,118437
2016-07-27 17:40:00,3.9,1718214,253033,90477,157218,229429,988057,17620.0,118437
2016-07-27 17:50:00,3.9,1718214,253033,90477,157218,229429,988057,17620.0,118437
2016-07-27 18:00:00,3.9,1718214,253033,90477,157218,229429,988057,17620.0,118437
2016-07-27 18:10:00,3.9,1718214,253033,90477,157218,229429,988057,17620.0,118437
2016-07-27 18:20:00,3.9,1718214,253033,90477,157218,229429,988057,17620.0,118437
2016-07-27 18:30:00,3.9,1718214,253033,90477,157218,229429,988057,17620.0,118437
2016-07-27 18:40:00,3.9,1718214,253033,90477,157218,229429,988057,17620.0,118437
2016-07-27 18:50:00,3.9,1718214,253033,90477,157218,229429,988057,17620.0,118437
2016-07-27 19:00:00,3.9,1718214,253033,90477,157218,229429,988057,17620.0,118437
2016-07-27 19:10:00,3.9,1718214,253033,90477,157218,229429,988057,17620.0,118437
2016-07-27 19:20:00,3.9,1718214,253033,90477,157218,229429,988057,17905.0,118702
2016-07-27 19:30:00,3.9,1718214,253033,90477,157218,229429,988057,17905.0,118702
2016-07-27 19:40:00,3.9,1718214,253033,90477,157218,229429,988057,17905.0,118702
2016-07-27 19:50:00,3.9,1718214,253033,90477,157218,229429,988057,17905.0,118702
2016-07-27 20:00:00,3.9,1718214,253033,90477,157218,229429,988057,17905.0,118702
2016-07-27 20:10:00,3.9,1718214,253033,90477,157218,229429,988057,17905.0,118702
2016-07-27 20:20:00,3.9,1718214,253033,90477,157218,229429,988057,17905.0,118702
2016-07-27 20:30:00,3.9,1718214,253033,90477,157218,229429,988057,17905.0,118702
2016-07-27 20:40:00,3.9,1718214,253033,90477,157218,229429,988057,17905.0,118702
2016-07-27 20:50:00,3.9,1718214,253033,90477,157218,229429,988057,17905.0,118702
2016-07-27 21:00:00,3.9,1718214,253033,90477,157218,229429,988057,17905.0,118702
2016-07-27 21:10:00,3.9,1723757,253608,90734,157743,230260,991412,17905.0,118702
2016-07-27 21:20:00,3.9,1723757,253608,90734,157743,230260,991412,17905.0,118702
2016-07-27 21:30:00,3.9,1723757,253608,90734,157743,230260,991412,17905.0,118702
2016-07-27 21:40:00,3.9,1723757,253608,90734,157743,230260,991412,17905.0,118702
2016-07-27 21:50:00,3.9,1723757,253608,90734,157743,230260,991412,17905.0,118702
2016-07-27 22:00:00,3.9,1723757,253608,90734,157743,230260,991412,17905.0,118702
2016-07-27 22:10:00,3.9,1723757,253608,90734,157743,230260,991412,17905.0,118702
2016-07-27 22:20:00,3.9,1723757,253608,90734,157743,230260,991412,17905.0,118702
2016-07-27 22:30:00,3.9,1723757,253608,90734,157743,230260,991412,17905.0,118702
2016-07-27 22:40:00,3.9,1723757,253608,90734,157743,230260,991412,17905.0,118702
2016-07-27 22:50:00,3.9,1723757,253608,90734,157743,230260,991412,17905.0,118702
2016-07-27 23:00:00,3.9,1723757,253608,90734,157743,230260,991412,17905.0,118702
2016-07-27 23:10:00,3.9,1723757,253608,90734,157743,230260,991412,18179.0,118953
2016-07-27 23:20:00,3.9,1723757,253608,90734,157743,230260,991412,18179.0,118953
2016-07-27 23:30:00,3.9,1723757,253608,90734,157743,230260,991412,18179.0,118953
2016-07-27 23:40:00,3.9,1723757,253608,90734,157743,230260,991412,18179.0,118953
2016-07-27 23:50:00,3.9,1723757,253608,90734,157743,230260,991412,18179.0,118953
2016-07-28 00:00:00,3.9,1723757,253608,90734,157743,230260,991412,18179.0,118953
2016-07-28 00:10:00,3.9,1723757,253608,90734,157743,230260,991412,18179.0,118953
2016-07-28 00:20:00,3.9,1723757,253608,90734,157743,230260,991412,18179.0,118953
2016-07-28 00:30:00,3.9,1723757,253608,90734,157743,230260,991412,18179.0,118953
2016-07-28 00:40:00,3.9,1723757,253608,90734,157743,230260,991412,18179.0,118953
2016-07-28 00:50:00,3.9,1723757,253608,90734,157743,230260,991412,18179.0,118953
2016-07-28 01:00:00,3.9,1723757,253608,90734,157743,230260,991412,18179.0,118953
2016-07-28 01:10:00,3.9,1727725,254006,90911,158105,230849,993854,18179.0,118953
2016-07-28 01:20:00,3.9,1727725,254006,90911,158105,230849,993854,18179.0,118953
2016-07-28 01:30:00,3.9,1727725,254006,90911,158105,230849,993854,18179.0,118953
2016-07-28 01:40:00,3.9,1727725,254006,90911,158105,230849,993854,18179.0,118953
2016-07-28 01:50:00,3.9,1727725,254006,90911,158105,230849,993854,18179.0,118953
2016-07-28 02:00:00,3.9,1727725,254006,90911,158105,230849,993854,18179.0,118953
2016-07-28 02:10:00,3.9,1727725,254006,90911,158105,230849,993854,18179.0,118953
2016-07-28 02:20:00,3.9,1727725,254006,90911,158105,230849,993854,18179.0,118953
2016-07-28 02:30:00,3.9,1727725,254006,90911,158105,230849,993854,18179.0,118953
2016-07-28 02:40:00,3.9,1727725,254006,90911,158105,230849,993854,18179.0,118953
2016-07-28 02:50:00,3.9,1727725,254006,90911,158105,230849,993854,18179.0,118953
2016-07-28 03:00:00,3.9,1727725,254006,90911,158105,230849,993854,18179.0,118953
2016-07-28 03:10:00,3.9,1727725,254006,90911,158105,230849,993854,18179.0,118953
2016-07-28 03:20:00,3.9,1727725,254006,90911,158105,230849,993854,18179.0,118953
2016-07-28 03:30:00,3.9,1727725,254006,90911,158105,230849,993854,18388.0,118953
2016-07-28 03:40:00,3.9,1727725,254006,90911,158105,230849,993854,18388.0,119147
2016-07-28 03:50:00,3.9,1727725,254006,90911,158105,230849,993854,18388.0,119147
2016-07-28 04:00:00,3.9,1727725,254006,90911,158105,230849,993854,18388.0,119147
2016-07-28 04:10:00,3.9,1727725,254006,90911,158105,230849,993854,18388.0,119147
2016-07-28 04:20:00,3.9,1727725,254006,90911,158105,230849,993854,18388.0,119147
2016-07-28 04:30:00,3.9,1727725,254006,90911,158105,230849,993854,18388.0,119147
2016-07-28 04:40:00,3.9,1727725,254006,90911,158105,230849,993854,18388.0,119147
2016-07-28 04:50:00,3.9,1727725,254006,90911,158105,230849,993854,18388.0,119147
2016-07-28 05:00:00,3.9,1727725,254006,90911,158105,230849,993854,18388.0,119147
2016-07-28 05:10:00,3.9,1734126,254875,91307,158852,231764,997328,18388.0,119147
2016-07-28 05:20:00,3.9,1734126,254875,91307,158852,231764,997328,18388.0,119147
2016-07-28 05:30:00,3.9,1734126,254875,91307,158852,231764,997328,18388.0,119147
2016-07-28 05:40:00,3.9,1734126,254875,91307,158852,231764,997328,18388.0,119147
2016-07-28 05:50:00,3.9,1734126,254875,91307,158852,231764,997328,18388.0,119147
2016-07-28 06:00:00,3.9,1734126,254875,91307,158852,231764,997328,18388.0,119147
2016-07-28 06:10:00,3.9,1734126,254875,91307,158852,231764,997328,18388.0,119147
2016-07-28 06:20:00,3.9,1734126,254875,91307,158852,231764,997328,18388.0,119147
2016-07-28 06:30:00,3.9,1734126,254875,91307,158852,231764,997328,18388.0,119147
2016-07-28 06:40:00,3.9,1734126,254875,91307,158852,231764,997328,18388.0,119147
2016-07-28 06:50:00,3.9,1734126,254875,91307,158852,231764,997328,18388.0,119147
2016-07-28 07:00:00,3.9,1734126,254875,91307,158852,231764,997328,18388.0,119147
2016-07-28 07:10:00,3.9,1734126,254875,91307,158852,231764,997328,18388.0,119147
2016-07-28 07:20:00,3.9,1734126,254875,91307,158852,231764,997328,18388.0,119147
2016-07-28 07:30:00,3.9,1734126,254875,91307,158852,231764,997328,18388.0,119147
2016-07-28 07:40:00,3.9,1734126,254875,91307,158852,231764,997328,18388.0,119147
2016-07-28 07:50:00,3.9,1734126,254875,91307,158852,231764,997328,18388.0,119147
2016-07-28 08:00:00,3.9,1734126,254875,91307,158852,231764,997328,18388.0,119147
2016-07-28 08:10:00,3.9,1734126,254875,91307,158852,231764,997328,18388.0,119147
2016-07-28 08:20:00,3.9,1734126,254875,91307,158852,231764,997328,18388.0,119147
2016-07-28 08:30:00,3.9,1734126,254875,91307,158852,231764,997328,18388.0,119147
2016-07-28 08:40:00,3.9,1734126,254875,91307,158852,231764,997328,18388.0,119147
2016-07-28 08:50:00,3.9,1734126,254875,91307,158852,231764,997328,18388.0,119147
2016-07-28 09:00:00,3.9,1734126,254875,91307,158852,231764,997328,18388.0,119147
2016-07-28 09:10:00,3.9,1743127,256222,91844,159828,233056,1002177,18388.0,119147
2016-07-28 09:20:00,3.9,1743127,256222,91844,159828,233056,1002177,18388.0,119147
2016-07-28 09:30:00,3.9,1743127,256222,91844,159828,233056,1002177,18388.0,119147
2016-07-28 09:40:00,3.9,1743127,256222,91844,159828,233056,1002177,18388.0,119147
2016-07-28 09:50:00,3.9,1743127,256222,91844,159828,233056,1002177,18388.0,119147
2016-07-28 10:00:00,3.9,1743127,256222,91844,159828,233056,1002177,18388.0,119147
2016-07-28 10:10:00,3.9,1743127,256222,91844,159828,233056,1002177,18388.0,119147
2016-07-28 10:20:00,3.9,1743127,256222,91844,159828,233056,1002177,18388.0,119147
2016-07-28 10:30:00,3.9,1743127,256222,91844,159828,233056,1002177,18388.0,119147
2016-07-28 10:40:00,3.9,1743127,256222,91844,159828,233056,1002177,18388.0,119147
2016-07-28 10:50:00,3.9,1743127,256222,91844,159828,233056,1002177,18388.0,119147
2016-07-28 11:00:00,3.9,1743127,256222,91844,159828,233056,1002177,18388.0,119147
2016-07-28 11:10:00,3.9,1743127,256222,91844,159828,233056,1002177,18388.0,119350
2016-07-28 11:20:00,3.9,1743127,256222,91844,159828,233056,1002177,18612.0,119350
2016-07-28 11:30:00,3.9,1743127,256222,91844,159828,233056,1002177,18612.0,119350
2016-07-28 11:40:00,3.9,1743127,256222,91844,159828,233056,1002177,18612.0,119350
2016-07-28 11:50:00,3.9,1743127,256222,91844,159828,233056,1002177,18612.0,119350
2016-07-28 12:00:00,3.9,1743127,256222,91844,159828,233056,1002177,18612.0,119350
2016-07-28 12:10:00,3.9,1743127,256222,91844,159828,233056,1002177,18612.0,119350
2016-07-28 12:20:00,3.9,1743127,256222,91844,159828,233056,1002177,18612.0,119350
2016-07-28 12:30:00,3.9,1743127,256222,91844,159828,233056,1002177,18612.0,119350
2016-07-28 12:40:00,3.9,1743127,256222,91844,159828,233056,1002177,18612.0,119350
2016-07-28 12:50:00,3.9,1743127,256222,91844,159828,233056,1002177,18612.0,119350
2016-07-28 13:00:00,3.9,1743127,256222,91844,159828,233056,1002177,18612.0,119350
2016-07-28 13:10:00,3.9,1752085,257369,92327,160722,234325,1007342,18612.0,119350
2016-07-28 13:20:00,3.9,1752085,257369,92327,160722,234325,1007342,18612.0,119350
2016-07-28 13:30:00,3.9,1752085,257369,92327,160722,234325,1007342,18612.0,119350
2016-07-28 13:40:00,3.9,1752085,257369,92327,160722,234325,1007342,18612.0,119350
2016-07-28 13:50:00,3.9,1752085,257369,92327,160722,234325,1007342,18612.0,119350
2016-07-28 14:00:00,3.9,1752085,257369,92327,160722,234325,1007342,18612.0,119350
2016-07-28 14:10:00,3.9,1752085,257369,92327,160722,234325,1007342,18612.0,119350
2016-07-28 14:20:00,3.9,1752085,257369,92327,160722,234325,1007342,18612.0,119350
2016-07-28 14:30:00,3.9,1752085,257369,92327,160722,234325,1007342,18612.0,119350
2016-07-28 14:40:00,3.9,1752085,257369,92327,160722,234325,1007342,18612.0,119350
2016-07-28 14:50:00,3.9,1752085,257369,92327,160722,234325,1007342,18612.0,119350
2016-07-28 15:00:00,3.9,1752085,257369,92327,160722,234325,1007342,18612.0,119589
2016-07-28 15:10:00,3.9,1752085,257369,92327,160722,234325,1007342,18879.0,119589
2016-07-28 15:20:00,3.9,1752085,257369,92327,160722,234325,1007342,18879.0,119589
2016-07-28 15:30:00,3.9,1752085,257369,92327,160722,234325,1007342,18879.0,119589
2016-07-28 15:40:00,3.9,1752085,257369,92327,160722,234325,1007342,18879.0,119589
2016-07-28 15:50:00,3.9,1752085,257369,92327,160722,234325,1007342,18879.0,119589
2016-07-28 16:00:00,3.9,1752085,257369,92327,160722,234325,1007342,18879.0,119589
2016-07-28 16:10:00,3.9,1752085,257369,92327,160722,234325,1007342,18879.0,119589
2016-07-28 16:20:00,3.9,1752085,257369,92327,160722,234325,1007342,18879.0,119589
2016-07-28 16:30:00,3.9,1752085,257369,92327,160722,234325,1007342,18879.0,119589
2016-07-28 16:40:00,3.9,1752085,257369,92327,160722,234325,1007342,18879.0,119589
2016-07-28 16:50:00,3.9,1752085,257369,92327,160722,234325,1007342,18879.0,119589
2016-07-28 17:00:00,3.9,1752085,257369,92327,160722,234325,1007342,18879.0,119589
2016-07-28 17:10:00,3.9,1752085,257369,92327,160722,234325,1007342,18879.0,119589
2016-07-28 17:20:00,3.9,1761010,258487,92704,161513,235597,1012709,18879.0,119589
2016-07-28 17:30:00,3.9,1761010,258487,92704,161513,235597,1012709,18879.0,119589
2016-07-28 17:40:00,3.9,1761010,258487,92704,161513,235597,1012709,18879.0,119589
2016-07-28 17:50:00,3.9,1761010,258487,92704,161513,235597,1012709,18879.0,119589
2016-07-28 18:00:00,3.9,1761010,258487,92704,161513,235597,1012709,18879.0,119589
2016-07-28 18:10:00,3.9,1761010,258487,92704,161513,235597,1012709,18879.0,119589
2016-07-28 18:20:00,3.9,1761010,258487,92704,161513,235597,1012709,18879.0,119589
2016-07-28 18:30:00,3.9,1761010,258487,92704,161513,235597,1012709,18879.0,119589
2016-07-28 18:40:00,3.9,1761010,258487,92704,161513,235597,1012709,18879.0,119589
2016-07-28 18:50:00,3.9,1761010,258487,92704,161513,235597,1012709,18879.0,119589
2016-07-28 19:00:00,3.9,1761010,258487,92704,161513,235597,1012709,19236.0,119589
2016-07-28 19:10:00,3.9,1761010,258487,92704,161513,235597,1012709,19236.0,119915
2016-07-28 19:20:00,3.9,1761010,258487,92704,161513,235597,1012709,19236.0,119915
2016-07-28 19:30:00,3.9,1761010,258487,92704,161513,235597,1012709,19236.0,119915
2016-07-28 19:40:00,3.9,1761010,258487,92704,161513,235597,1012709,19236.0,119915
2016-07-28 19:50:00,3.9,1761010,258487,92704,161513,235597,1012709,19236.0,119915
2016-07-28 20:00:00,3.9,1761010,258487,92704,161513,235597,1012709,19236.0,119915
2016-07-28 20:10:00,3.9,1761010,258487,92704,161513,235597,1012709,19236.0,119915
2016-07-28 20:20:00,3.9,1761010,258487,92704,161513,235597,1012709,19236.0,119915
2016-07-28 20:30:00,3.9,1761010,258487,92704,161513,235597,1012709,19236.0,119915
2016-07-28 20:40:00,3.9,1761010,258487,92704,161513,235597,1012709,19236.0,119915
2016-07-28 20:50:00,3.9,1761010,258487,92704,161513,235597,1012709,19236.0,119915
2016-07-28 21:00:00,3.9,1761010,258487,92704,161513,235597,1012709,19236.0,119915
2016-07-28 21:10:00,3.9,1761010,258487,92704,161513,235597,1012709,19236.0,119915
2016-07-28 21:20:00,3.9,1765915,259000,92876,161958,236278,1015803,19236.0,119915
2016-07-28 21:30:00,3.9,1765915,259000,92876,161958,236278,1015803,19236.0,119915
2016-07-28 21:40:00,3.9,1765915,259000,92876,161958,236278,1015803,19236.0,119915
2016-07-28 21:50:00,3.9,1765915,259000,92876,161958,236278,1015803,19236.0,119915
2016-07-28 22:00:00,3.9,1765915,259000,92876,161958,236278,1015803,19236.0,119915
2016-07-28 22:10:00,3.9,1765915,259000,92876,161958,236278,1015803,19236.0,119915
2016-07-28 22:20:00,3.9,1765915,259000,92876,161958,236278,1015803,19236.0,119915
2016-07-28 22:30:00,3.9,1765915,259000,92876,161958,236278,1015803,19236.0,119915
2016-07-28 22:40:00,3.9,1765915,259000,92876,161958,236278,1015803,19236.0,119915
2016-07-28 22:50:00,3.9,1765915,259000,92876,161958,236278,1015803,19236.0,119915
2016-07-28 23:00:00,3.9,1765915,259000,92876,161958,236278,1015803,19236.0,119915
2016-07-28 23:10:00,3.9,1765915,259000,92876,161958,236278,1015803,19236.0,120118
2016-07-28 23:20:00,3.9,1765915,259000,92876,161958,236278,1015803,19236.0,119915
2016-07-28 23:30:00,3.9,1765915,259000,92876,161958,236278,1015803,19458.0,120118
2016-07-28 23:40:00,3.9,1765915,259000,92876,161958,236278,1015803,19458.0,120118
2016-07-28 23:50:00,3.9,1765915,259000,92876,161958,236278,1015803,19458.0,120118
2016-07-29 00:00:00,3.9,1765915,259000,92876,161958,236278,1015803,19458.0,120118
2016-07-29 00:10:00,3.9,1765915,259000,92876,161958,236278,1015803,19458.0,120118
2016-07-29 00:20:00,3.9,1765915,259000,92876,161958,236278,1015803,19458.0,120118
2016-07-29 00:30:00,3.9,1765915,259000,92876,161958,236278,1015803,19458.0,120118
2016-07-29 00:40:00,3.9,1765915,259000,92876,161958,236278,1015803,19458.0,120118
2016-07-29 00:50:00,3.9,1765915,259000,92876,161958,236278,1015803,19458.0,120118
2016-07-29 01:00:00,3.9,1765915,259000,92876,161958,236278,1015803,19458.0,120118
2016-07-29 01:10:00,3.9,1765915,259000,92876,161958,236278,1015803,19458.0,120118
2016-07-29 01:20:00,3.9,1769184,259388,93022,162255,236747,1017772,19458.0,120118
2016-07-29 01:30:00,3.9,1769184,259388,93022,162255,236747,1017772,19458.0,120118
2016-07-29 01:40:00,3.9,1769184,259388,93022,162255,236747,1017772,19458.0,120118
2016-07-29 01:50:00,3.9,1769184,259388,93022,162255,236747,1017772,19458.0,120118
2016-07-29 02:00:00,3.9,1769184,259388,93022,162255,236747,1017772,19458.0,120118
2016-07-29 02:10:00,3.9,1769184,259388,93022,162255,236747,1017772,19458.0,120118
2016-07-29 02:20:00,3.9,1769184,259388,93022,162255,236747,1017772,19458.0,120118
2016-07-29 02:30:00,3.9,1769184,259388,93022,162255,236747,1017772,19458.0,120118
2016-07-29 02:40:00,3.9,1769184,259388,93022,162255,236747,1017772,19458.0,120118
2016-07-29 02:50:00,3.9,1769184,259388,93022,162255,236747,1017772,19458.0,120118
2016-07-29 03:00:00,3.9,1769184,259388,93022,162255,236747,1017772,19458.0,120118
2016-07-29 03:10:00,3.9,1769184,259388,93022,162255,236747,1017772,19458.0,120118
2016-07-29 03:20:00,3.9,1769184,259388,93022,162255,236747,1017772,19458.0,120352
2016-07-29 03:30:00,3.9,1769184,259388,93022,162255,236747,1017772,19710.0,120352
2016-07-29 03:40:00,3.9,1769184,259388,93022,162255,236747,1017772,19710.0,120352
2016-07-29 03:50:00,3.9,1769184,259388,93022,162255,236747,1017772,19710.0,120352
2016-07-29 04:00:00,3.9,1769184,259388,93022,162255,236747,1017772,19710.0,120352
2016-07-29 04:10:00,3.9,1769184,259388,93022,162255,236747,1017772,19710.0,120352
2016-07-29 04:20:00,3.9,1769184,259388,93022,162255,236747,1017772,19710.0,120352
2016-07-29 04:30:00,3.9,1769184,259388,93022,162255,236747,1017772,19710.0,120352
2016-07-29 04:40:00,3.9,1769184,259388,93022,162255,236747,1017772,19710.0,120352
2016-07-29 04:50:00,3.9,1769184,259388,93022,162255,236747,1017772,19710.0,120352
2016-07-29 05:00:00,3.9,1769184,259388,93022,162255,236747,1017772,19710.0,120352
2016-07-29 05:10:00,3.9,1769184,259388,93022,162255,236747,1017772,19710.0,120352
2016-07-29 05:20:00,3.9,1775920,260117,93281,162717,237586,1022219,19710.0,120352
2016-07-29 05:30:00,3.9,1775920,260117,93281,162717,237586,1022219,19710.0,120352
2016-07-29 05:40:00,3.9,1775920,260117,93281,162717,237586,1022219,19710.0,120352
2016-07-29 05:50:00,3.9,1775920,260117,93281,162717,237586,1022219,19710.0,120352
2016-07-29 06:00:00,3.9,1775920,260117,93281,162717,237586,1022219,19710.0,120352
2016-07-29 06:10:00,3.9,1775920,260117,93281,162717,237586,1022219,19710.0,120352
2016-07-29 06:20:00,3.9,1775920,260117,93281,162717,237586,1022219,19710.0,120352
2016-07-29 06:30:00,3.9,1775920,260117,93281,162717,237586,1022219,19710.0,120352
2016-07-29 06:40:00,3.9,1775920,260117,93281,162717,237586,1022219,19710.0,120352
2016-07-29 06:50:00,3.9,1775920,260117,93281,162717,237586,1022219,19710.0,120352
2016-07-29 07:00:00,3.9,1775920,260117,93281,162717,237586,1022219,19710.0,120352
2016-07-29 07:10:00,3.9,1775920,260117,93281,162717,237586,1022219,19710.0,120352
2016-07-29 07:20:00,3.9,1775920,260117,93281,162717,237586,1022219,19710.0,120352
2016-07-29 07:30:00,3.9,1775920,260117,93281,162717,237586,1022219,19710.0,120352
2016-07-29 07:40:00,3.9,1775920,260117,93281,162717,237586,1022219,19710.0,120352
2016-07-29 07:50:00,3.9,1775920,260117,93281,162717,237586,1022219,19710.0,120352
2016-07-29 08:00:00,3.9,1775920,260117,93281,162717,237586,1022219,19710.0,120352
2016-07-29 08:10:00,3.9,1775920,260117,93281,162717,237586,1022219,19710.0,120352
2016-07-29 08:20:00,3.9,1775920,260117,93281,162717,237586,1022219,19710.0,120352
2016-07-29 08:30:00,3.9,1775920,260117,93281,162717,237586,1022219,19710.0,120352
2016-07-29 08:40:00,3.9,1775920,260117,93281,162717,237586,1022219,19710.0,120352
2016-07-29 08:50:00,3.9,1775920,260117,93281,162717,237586,1022219,19710.0,120352
2016-07-29 09:00:00,3.9,1775920,260117,93281,162717,237586,1022219,19710.0,120352
2016-07-29 09:10:00,3.9,1775920,260117,93281,162717,237586,1022219,19710.0,120352
2016-07-29 09:20:00,3.9,1784487,260910,93573,163291,238482,1028231,19710.0,120352
2016-07-29 09:30:00,3.9,1784487,260910,93573,163291,238482,1028231,19710.0,120352
2016-07-29 09:40:00,3.9,1784487,260910,93573,163291,238482,1028231,19710.0,120352
2016-07-29 09:50:00,3.9,1784487,260910,93573,163291,238482,1028231,19710.0,120352
2016-07-29 10:00:00,3.9,1784487,260910,93573,163291,238482,1028231,19710.0,120352
2016-07-29 10:10:00,3.9,1784487,260910,93573,163291,238482,1028231,19710.0,120352
2016-07-29 10:20:00,3.9,1784487,260910,93573,163291,238482,1028231,19710.0,120352
2016-07-29 10:30:00,3.9,1784487,260910,93573,163291,238482,1028231,19710.0,120352
2016-07-29 10:40:00,3.9,1784487,260910,93573,163291,238482,1028231,19710.0,120352
2016-07-29 10:50:00,3.9,1784487,260910,93573,163291,238482,1028231,19710.0,120352
2016-07-29 11:00:00,3.9,1784487,260910,93573,163291,238482,1028231,19710.0,120352
2016-07-29 11:10:00,3.9,1784487,260910,93573,163291,238482,1028231,19896.0,120522
2016-07-29 11:20:00,3.9,1784487,260910,93573,163291,238482,1028231,19896.0,120522
2016-07-29 11:30:00,3.9,1784487,260910,93573,163291,238482,1028231,19896.0,120522
2016-07-29 11:40:00,3.9,1784487,260910,93573,163291,238482,1028231,19896.0,120522
2016-07-29 11:50:00,3.9,1784487,260910,93573,163291,238482,1028231,19896.0,120522
2016-07-29 12:00:00,3.9,1784487,260910,93573,163291,238482,1028231,19896.0,120522
2016-07-29 12:10:00,3.9,1784487,260910,93573,163291,238482,1028231,19896.0,120522
2016-07-29 12:20:00,3.9,1784487,260910,93573,163291,238482,1028231,19896.0,120522
2016-07-29 12:30:00,3.9,1784487,260910,93573,163291,238482,1028231,19896.0,120522
2016-07-29 12:40:00,3.9,1784487,260910,93573,163291,238482,1028231,19896.0,120522
2016-07-29 12:50:00,3.9,1784487,260910,93573,163291,238482,1028231,19896.0,120522
2016-07-29 13:00:00,3.9,1784487,260910,93573,163291,238482,1028231,19896.0,120522
2016-07-29 13:10:00,3.9,1784487,260910,93573,163291,238482,1028231,19896.0,120522
2016-07-29 13:20:00,3.9,1784487,260910,93573,163291,238482,1028231,19896.0,120522
2016-07-29 13:30:00,3.9,1792274,261797,93895,163899,239452,1033231,19896.0,120522
2016-07-29 13:40:00,3.9,1792274,261797,93895,163899,239452,1033231,19896.0,120522
2016-07-29 13:50:00,3.9,1792274,261797,93895,163899,239452,1033231,19896.0,120522
2016-07-29 14:00:00,3.9,1792274,261797,93895,163899,239452,1033231,19896.0,120522
2016-07-29 14:10:00,3.9,1792274,261797,93895,163899,239452,1033231,19896.0,120522
2016-07-29 14:20:00,3.9,1792274,261797,93895,163899,239452,1033231,19896.0,120522
2016-07-29 14:30:00,3.9,1792274,261797,93895,163899,239452,1033231,19896.0,120522
2016-07-29 14:40:00,3.9,1792274,261797,93895,163899,239452,1033231,19896.0,120522
2016-07-29 14:50:00,3.9,1792274,261797,93895,163899,239452,1033231,19896.0,120522
2016-07-29 15:00:00,3.9,1792274,261797,93895,163899,239452,1033231,19896.0,120522
2016-07-29 15:10:00,3.9,1792274,261797,93895,163899,239452,1033231,19896.0,120699
2016-07-29 15:20:00,3.9,1792274,261797,93895,163899,239452,1033231,20093.0,120699
2016-07-29 15:30:00,3.9,1792274,261797,93895,163899,239452,1033231,20093.0,120699
2016-07-29 15:40:00,3.9,1792274,261797,93895,163899,239452,1033231,20093.0,120699
2016-07-29 15:50:00,3.9,1792274,261797,93895,163899,239452,1033231,20093.0,120699
2016-07-29 16:00:00,3.9,1792274,261797,93895,163899,239452,1033231,20093.0,120699
2016-07-29 16:10:00,3.9,1792274,261797,93895,163899,239452,1033231,20093.0,120699
2016-07-29 16:20:00,3.9,1792274,261797,93895,163899,239452,1033231,20093.0,120699
2016-07-29 16:30:00,3.9,1792274,261797,93895,163899,239452,1033231,20093.0,120699
2016-07-29 16:40:00,3.9,1792274,261797,93895,163899,239452,1033231,20093.0,120699
2016-07-29 16:50:00,3.9,1792274,261797,93895,163899,239452,1033231,20093.0,120699
2016-07-29 17:00:00,3.9,1792274,261797,93895,163899,239452,1033231,20093.0,120699
2016-07-29 17:10:00,3.9,1792274,261797,93895,163899,239452,1033231,20093.0,120699
2016-07-29 17:20:00,3.9,1792274,261797,93895,163899,239452,1033231,20093.0,120699
2016-07-29 17:30:00,3.9,1799443,262587,94159,164519,240408,1037770,20093.0,120699
